Japan,Italy,Sweden,Chile,Spain,Israel,Korea,Latvia,Austria,Norway,United States,United Kingdom,Hungary,Portugal,Canada,Lithuania,Iceland,Ireland,Czech Republic,Mexico,Slovak Republic,Poland,Costa Rica,Netherlands,Colombia,Slovenia,Finland,Luxembourg,Switzerland,New Zealand,Turkey,Greece,Germany,Belgium,Denmark,Estonia,France,Australia
1.5554999283624467,1.9066346579379054,1.9347779976075103,1.6390208423026398,1.9377671437313289,1.6545224945500467,1.677951342325541,2.0,1.945315269561032,1.9518181329250484,0.0,1.8261363527726027,1.972051823459664,1.9585297037115548,0.8785117920130312,2.0,1.9326098932122173,1.8450551241242013,1.9777978789799648,0.9377345081905577,1.9877036907001138,1.9757729795024845,2.0,1.9605623849984504,2.0,1.9851003295689613,1.9129265689094512,1.957386213936119,1.7914524040047968,1.8382038534850809,1.913653430707952,1.9461563715912806,1.8463886978567219,1.8844477414352891,1.9174695665152264,1.9719065493430925,1.9450563125033649,1.8282386233927137
1.9446758022098618,1.901880177589625,1.915675537449145,1.9498190030576117,1.8886608410703365,1.9050390746128356,1.9653018120730819,1.9635557062186335,1.9679797455582475,1.7353243819988422,1.8261363527726027,0.0,1.9572630860108426,1.9393903052717474,1.9459680294926538,1.9693748726908458,1.883811081612942,1.669083587433273,1.9478201902457593,1.991727580800663,1.960519342686481,1.9231296200917707,1.9828059888172471,1.8077046794875615,1.9684411937977782,1.9792570992194523,1.9468750917938848,1.9775096687656641,1.893781719588488,1.9343636503348842,1.9077035523052333,1.9481033881052197,1.7610053565863237,1.8570411741903923,1.9019015216590818,1.9713385304687292,1.830398187775567,1.939007453021662
1.983146426153762,1.9234893899275833,1.9813759348577524,1.9987551809631487,1.9647726109989647,1.992817765108009,1.931267337458995,1.9801472950914847,1.8924570338098257,1.996148621197179,1.972051823459664,1.9572630860108426,0.0,1.9907384872299647,1.9965103466998126,1.9816730128841449,1.9958550162042905,1.993019129410784,1.9182758676575449,1.9935134993138146,1.8493979512760705,1.9148186463120775,1.9995716777671717,1.9538827593597579,1.9980209200615597,1.9407831179509205,1.9904221576573287,1.9941298300433887,1.9829173210035391,1.9990661402734031,1.9720193314857783,1.9870606914843043,1.6565673260629354,1.9673825754339735,1.982201960342153,1.9889406259551932,1.9276771198489062,1.9975786184683522
1.9939122608996105,1.9361055653990011,1.9794969178855553,1.9978342726919094,1.585414676934267,1.9945749323706818,1.994047161163317,1.9981567943782128,1.9913414428178644,1.9888335279479465,1.9585297037115548,1.9393903052717474,1.9907384872299647,0.0,1.9896084904877342,1.9970975640137463,1.9821408126747742,1.9892752680913257,1.9873042133697565,1.9955725313001274,1.9951939787929402,1.9838538935099592,1.9993165212577813,1.939514925919403,1.998427041934955,1.9971546551255923,1.9928442523242285,1.9952062309645144,1.9838830360305708,1.998663464655899,1.9780910193238228,1.98431868163207,1.8398332635283123,1.954155501813583,1.989308996172143,1.9980753341729711,1.863621012493208,1.9982915179674952
1.9425553772478727,1.9864464046237431,1.9917970456203589,1.954533891327479,1.9909815340439097,1.9906687542090622,1.9672045902903184,1.9697728621286377,1.9916437624129906,1.9790677616831291,0.8785117920130312,1.9459680294926538,1.9965103466998126,1.9896084904877342,0.0,1.9954313226072469,1.989178144520671,1.9885205350639894,1.9983659207647027,1.9605931634202418,1.9980384125957813,1.9924387141134805,1.9764471886659127,1.9845821372417547,1.9454246436522602,1.9969625175274663,1.991078908313996,1.9945235913399377,1.981542243918465,1.9793959242748658,1.9873706879544388,1.9959253649240916,1.9711323351134997,1.985358901253913,1.9922441206461714,1.9988906698843607,1.9849527476900102,1.9835905536391472
1.9960157382857968,1.9314641684335734,1.9503240928723324,1.9977500088249684,1.9769293173717615,1.9964442316452515,1.989282975425388,2.0,1.9844142587701086,1.9787438133756245,2.0,1.9693748726908458,1.9816730128841449,1.9970975640137463,1.9954313226072469,0.0,1.9762918296207803,1.9936990212509365,1.9635203501393768,1.9957453001832517,1.9891920932687992,1.790240862860354,2.0,1.937031402247729,2.0,1.992865545957356,1.9686172685187757,1.9980419251174741,1.990137453484815,1.9986296550728633,1.975782065886314,1.9964668989504466,1.7995429421574562,1.9390261245663183,1.9600680460874087,1.8520049349814727,1.9567985932695542,1.999411595689063
1.9825319342012848,1.9659633357378592,1.9610143830309723,1.9988265683320778,1.974636657991985,1.9997123909292083,1.994266790693657,1.999564673512547,1.996663366377805,1.9292436230263235,1.9326098932122173,1.883811081612942,1.9958550162042905,1.9821408126747742,1.989178144520671,1.9762918296207803,0.0,1.996720062253865,1.9916341916732454,1.9996749549151345,1.9945829417469498,1.9898319389627064,2.0,1.7771126495771168,1.999555203391572,1.9996192647288467,1.9887548461642939,1.9999520779489564,1.9906721765723796,1.998606301499174,1.994770357593651,1.998467138919517,1.8261805351283613,1.980358541285599,1.9308863068790034,1.993013329025735,1.9630993781842974,1.9991068131387033
1.981061245521308,1.9643647470465722,1.982408430025555,1.9975150788717422,1.957543742738513,1.9825807060607448,1.992358057940343,1.99573026396301,1.9742094553919993,1.9732198585300358,1.8450551241242013,1.669083587433273,1.993019129410784,1.9892752680913257,1.9885205350639894,1.9936990212509365,1.996720062253865,0.0,1.9867460824794083,1.9908514513955156,1.9974208665496282,1.9862690600674373,1.9954743515924063,1.9344251110354143,1.9968677206979875,1.998573066595938,1.9914524464892622,1.9915067328820943,1.9373158046976342,1.9952564205549361,1.9898736368659409,1.989046351110294,1.8780300130335112,1.875592439143564,1.9760743545315895,1.9972280952582806,1.9329767600782026,1.9900617368205178
1.9866776688112056,1.9373276280302876,1.9728732930733748,1.998821159566777,1.9663426131679766,1.9905507458745022,1.9858704733073613,1.9697008578762814,1.8976451349623293,1.9787393362821541,1.9777978789799648,1.9478201902457593,1.9182758676575449,1.9873042133697565,1.9983659207647027,1.9635203501393768,1.9916341916732454,1.9867460824794083,0.0,1.9953410117549242,1.7195070955576053,1.8496972549237496,1.9976772510367404,1.9426082324084415,1.9962943671266289,1.9611251731016968,1.9858580422732377,1.9910774288907618,1.97539706794935,1.9979823194175081,1.972850578294194,1.98984468704876,1.5934330179482377,1.9582409980627915,1.9797906569969683,1.9888386344138353,1.9371587209056396,1.991551842038405
1.9586938370514353,1.9834453100530627,1.9948938088125263,1.95261045122192,1.9550354027526715,1.9943869607654816,1.9500866829941645,1.998724568259619,1.9952952363624596,1.999285511568247,0.9377345081905577,1.991727580800663,1.9935134993138146,1.9955725313001274,1.9605931634202418,1.9957453001832517,1.9996749549151345,1.9908514513955156,1.9953410117549242,0.0,1.9985938336381992,1.996420807024613,1.7716882665437672,1.9819637224211257,1.7102533303469267,1.9977560909322034,1.995662340974779,1.9986119160253744,1.9848501141764492,1.9870743669424948,1.9959929824762683,1.9950953511928289,1.9677525472769903,1.9933866573539947,1.9959560802977914,1.9955614347779531,1.9881912803676096,1.9906462099127482
